class,tweet
0,jealous bitches smh
0,like. animal crackers are legit the best snack
0, you gottttta be a mad a madddd niggah 󾌴󾌴󾌴 sayin ma name ? i mustve got you madddddd niggah 󾌴󾌴󾌴󾌴󾌺󾌺󾌺󾮟[EMOJI]
0,"rt [MENTION]: grow up, bitch."
0,niggas talk more than bitches these days
0,its uno shawty id drop my imaginary hoes 4
0,"[MENTION] he triesto cause drama between people, he said that you called me a bitch, and i know you didnt hahahaaha"
0,rt [MENTION]: if i was a top tier mc i would publicly announce that the point of my tour is to have sex w/the baddest bitches of each cit…
0,"cant stand when i see a female just get out of relationship & 2 days later their ""talking"" to another guy , hoes gonna be hoes smh"
0,i dont hide bitch im high when im in public
0,[MENTION] i was born yellow
0,[EMOJI] cunt
0,rt [MENTION]: dont bitch then get mad when i stop trying lol
0,[MENTION] pussy
0,rt [MENTION]: it kills me when bitches think that just bc they got a low body count that they not a hoe
0,[MENTION] yellow is even better
0,rt [MENTION]: slowly moving down the list in bs and hoes .... i already know nolan and lamar stock is rising lol
0,one of the managers tried me talking about stay till 2am and aint nobody ordering. i walked shmoove out that bitch
0,miley cyrus got the hardest song in the club [EMOJI][EMOJI][EMOJI][EMOJI] js aint on my feet tho these hoes love these boots [EMOJI][EMOJI][EMOJI]
0,rt [MENTION]: chile im taking greyhound everywhere from now on. yo hoes and bout to fly me into no building or fly me over the bermuda …
0,rt [MENTION]: ion put shit pass a bitch
0,a girlfriend would be cool but pussy is all they got nowadays *
0,"how can dre drop it but? so much cunts will illegally download it or go on itunes to get it. should be a fuckin hardcore cd, in shops only."
0,i used to think that bitch was bad ... but not no moe !
0,your name follows the word cunt in the dictionary sooo whats that tell you?
0,[MENTION] [MENTION] [MENTION] [MENTION] nigga i will get dick cheese and force you to eat it bitch
0,""" like snoop said in 94 we dont love these hoes """
0,nigga retweets the most trash shit
0,rt [MENTION]: its settled. the ding dong is far superior than the twinkie.
0,"these bitches washed up, aint no soap involved."
0,"""this is for all the fans that waited, the bitch niggas that hated / old hoes we dated, look mama, we… [URL]"
0,"cant fuck wit no bitch ugly friends,"
0,[MENTION] but a wannabe ghetto white girl will deal with an unaccomplished black man for more than sex.
0,"rt [MENTION]: ""damn..... i aint got no bitches"" [URL]"
0,son why is our mail lady so ghetto [EMOJI]
0,these celebrity niggas be passing these kardashian hoes around monthly
0,soap. i wish some pussy tho rt [MENTION]: what does your beard smell like?
0,rt [MENTION]: i tell a bitch dont rt my shit unless u suckin/fuckin
0,rt [MENTION]: day 2 of fxx’s simpsons marathon — “bart’s dog gets an f” to “last exit to springfield” — will be the best consecutive 24 ho…
0,these niggas run they mouth like bitches
0,rt [MENTION]: fox news presenters mock female pilot who took part in campaign against isis [HASH] [URL]
0,i just getting started oh ya we got it bitch.
0,rt [MENTION]: recent studies have shown that ur a lil bitch
0,[MENTION] should be going to free birds anyways
0,"rt [MENTION]: element number 35 is bromine and it comes before number 67 ho (holmium). therefore, its bros before hoes."
0,rt [MENTION]: logic had me thinking nikki was a bad bitch
0,"rt [MENTION]: ion like bitches that do slick shit , just be straight up nd let me know wassup [EMOJI][EMOJI]"
0,"rt [MENTION]: i got drugs and hugs for you, bitch."
0,rt [MENTION]: this is the life nigger
0,rt [MENTION]: [MENTION] [MENTION] honey pot harf is the state dept version of pussy paltrow
0,rt [MENTION]: dont neva check a real nigga....... check a hoe
0,and im steady tellin dis bitch gtfo my face
0,[MENTION] younow is a fucking bitch... shit load of hate on there when i did my first broadcast
0,[MENTION] wussup bitch
0,"i wish i could mute rice krispies, but instead them bitches ""snap crackling & popping..aint that some shit."
0,the bitches behind me are so annoying
0,“[MENTION]: smh bitches are such haters !!! how dare they do this to her [HASH] [HASH] [URL] yooo loool
0,"rt [MENTION]: scientists recently discovered that bitches, do in fact, be trippin."
0,"zhou mi was just layin on his bed and sm just busted into his room and was like ""you gettin a song bitch"""
0,[HASH] milwaukee let yost go.now they wished they hadnt cause they suck.how about now.hes the guy win or lose. yankees fire girardi [EMOJI]yost
0,"[MENTION] whoa, calling me a cunt?"
0,truuuuuuuuue rt [MENTION]: but bitch u fine tho rt [MENTION]: ive been old all my old ass life. and thats fine.
0,a week till im out this bitch.. thank god
0,face only yo bitch could love [URL]
0,stupid bitches deserve to be treated like a stupid bitch
0,bitch im eating!!!!!! you are so blocked!!! rt [MENTION]: stop white people 2014 [URL]
0,just might fuck yo main bitch. dats just how i feel [EMOJI] [URL]
0,still dont give a fuck bout a bitch or her dude
0,"one deep in my phantom ghost, bad bitch with me excuse me where my manners go"
0,rt [MENTION]: congress really is acting like a bunch of bitter bitches.you cant continue to refight an election you lost.obama is president…
0,sluts and hoes are needed.respect their services.
0,rt [MENTION]: *slow rap voice* that bitch can suck my dick *faster rapping voice* that bitch can suck my dick
0,[MENTION] i kinda figured a lil bit when u said bitch u cute
0,i cant watch charlie st. cloud because i cry like a little baby. every. single. time. [EMOJI][EMOJI][EMOJI][EMOJI]
0,"rt ""[MENTION]: this shit for the birds . [EMOJI]”"
0,"your a good gravedigger, charlie brown [HASH] [MENTION]"
0,rt [MENTION]: she literally just put the whole trash bag on lmfao [URL]
0,stop being a hoe
0,shower rod that hoe [URL]
1,"typically hateful, anti-christian, mentally ill and ugly dyke trash pig couple jennifer mccarthy and melisa erwin [URL]"
0,"exes swear they can do better, then you see their next bitch ..... [EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI][EMOJI]"
0,"char-broiled [HASH], yellow [HASH], sautéed spinach and artichoke hearts. made with love for [MENTION].… [URL]"
0,did we just become best friends with these hoes on the boat? well probably so but we dont love em tho
0,fuck are you talkin about?? rt [MENTION] its like the guy that asks for your number and then says you ugly and a bitch when you say no…
0,"rt [MENTION]: dear mr. science: if human so ""better,"" how come they cant be bird? oh im sorry was that too logic for you????"
0,rt [MENTION]: we dont want no skinny bitches get out! we want big booty bitches!
0,rt [MENTION]: cant wait to eat [HASH] [MENTION] and see my [MENTION] friends! bring on those damn yellow penguins![HASH] ...
0,jihadi rehab needs to account for the unpleasant fact that its the worst behaviors that *attract* participants. [URL]
0,spring break bitches
0,rt [MENTION]: “[MENTION]: that bitch cut me off.” lmfaooooooooooo
0,my eyes brows finna be on fleekate fleek bitch [EMOJI][EMOJI][EMOJI][EMOJI]
0,she said pop can u make it rain i said bitch im a water bearer i bring da flood ill make you drown
0,"""[MENTION]: bitches cant cook but know how to suck dick .."" s/o to the ones that can do both!"
0,“[MENTION]: why that hoe crying in her mugshot”[EMOJI][EMOJI][EMOJI][EMOJI] bruh
0,[HASH] !!!! if is wasnt for [HASH].................[HASH] would never have thought of sharing [HASH] with [HASH] !!!
0,hoes and dey hoe poses
0,rt [MENTION]: stop complaining about being single hoe! we have bigger problems here rn like mcdonald’s doesn’t serve breakfast after …
0,just lets you know we all self conscious even the pretty bitches
0,"dress like a hoe, im goin at you like a hoe just like any other nite. forget halloween."
0,"these sons of bitches came into his chruch, threatened to kill him"
1,[MENTION] [MENTION] [MENTION] [MENTION] yeah ok nigger.
0,[MENTION] nigga i really dont give a flying fuck but if u wanna talk shit then back your words up and scratch stop being a little bitch
0,"stop hatin niggah , i got ya girlfriend callin you a hater niggah [EMOJI][EMOJI][EMOJI]"
0,rt [MENTION]: you always ugly to a bitch that dont like you[EMOJI]
0,heard ya got a man hoe hope he understand tho
0, got niggahs salty at meeeee cause yo dream bitch is ma main slide 󾌴󾍇󾌬
0,the wayans bros is the most retarded show ever.
0,yall bitches be liking yall asses ate lmfao
0,[MENTION] old cunt needs to die
0,even humming birds like the stuff [URL]
0,fuck you tweetin me emojis for faggot rt [MENTION]: [MENTION] [EMOJI] [URL]
0,[MENTION] [MENTION] point that sasquatch bitch out
1,[MENTION] your a cunt
0,youre stuck on ghetto middle school days. step our g... — wtf how ah i stuck in the middle school games jusy bc... [URL]
1,[MENTION] oh really? fags are gross you aids infected sick fuckers
0,dont fuck wit broke bitches
0,what a dirty girl! haha  [HASH] [HASH] [HASH] [URL]
0,rt [MENTION]: cant none of them hoes swim[EMOJI][EMOJI][EMOJI] “[MENTION]: [MENTION] [MENTION] they renamed that bitch the yacht club”
0,"run that nigga, you dont want that nigga, but i need a bad bitch thats hotter than me"
0,rt [MENTION]: just to settle it once and for all: which came first the chicken or the egg? the egg -- laid by a bird that was not a chicken
0,[MENTION] come so you can record him saying hes my bitch
0,fat white bitch an a skinny po black nigga......yeah im in metairie fa sho....
0,current emotion-broke ass bitch
0,i show love to everybody not on joe time i just hate stuck up people thats hoe shit
0,[MENTION] bitch am not i really dont fucking like you. why the fuck are you even talking to me ?
0,every one of then would just be adding me to their collections of hoes
1,[MENTION] studies show that youre a faggot
0,alright vacarro you bitch!!!
0,females use breast cancer awareness month as an excuse to be a hoe on social sites smh knowing damn well they know nothing about that shit.
0,gasoline rt [MENTION]: 12. what did the last pussy you had taste like?
0,sure wish my nose would stop dripping.....this sick shit is for the birds
0,rt [MENTION]: being a hoe means fuckin a lot of people not talking to a lot of people! yall mufuckas be having shit mixed up! [EMOJI][EMOJI][EMOJI]
0,sometimes you gotta block a bitch because damn they annoying
0,im tired of seeing this disturbing bitch with 3 tits
0,"i got ass cheeks on my white tee, all these hoes keep grindin on me"
0,rt [MENTION]: [EMOJI] i wish the bitch would . [URL]
1,senator [MENTION] is an anchor baby! go back from where you came. [HASH] [HASH] [HASH]
0,my bitch can be anything except average
0,“[MENTION]: that one ex you cant seem to get over<<<” an is a cunt!!
0,[MENTION] damn i just got called a hoe
0,raised round real niccas no decoy
0,rt [MENTION]: warm that pussy up
0,whos got the baddest pussy on the planet
0,[MENTION] big booty hoes!
0,"im a pull up, eat on that pussy, and dip"
0,rt [MENTION]: its so damn hot in this bitch
0,im a dope ass nigga n these bitches od
0,jackie peyton you are a fucking bitch. omg i love you though. damn thats the best shit you pulled
0,"rt [MENTION]: when someone is murdered, the police investigate the spouse first.   and that tells you everything you need to know abo…"
0,one of my cats killed a baby bird and a cardinal
0,can dick sherman get caught doing blow of a tranny hooker some time soon please? preferably pete carroll
0,rt [MENTION]: im a crazy bitch.. fml
0,[MENTION] that white bitch is a g for choppin that whole line of niggas [EMOJI][EMOJI]
0,customer service? «[MENTION] i really need this bitch to get the fxck out my business. just open my new account and leave me alone .»
1,karmas a bitch and so are you. youll be getting along just fine real soon.
1,rt [MENTION]: pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that [EMOJI]
0,[MENTION] if mccoy wasnt trash thats a td
0,hahaha this dude on my timeline says bitch in every tweet.hahaha im rollin at some of them lol
0,im sticking with [MENTION] theory that black pussy tastes like strawberry milk.
0,[HASH] pussy [URL]
0,what a dumb bitch
0,"[MENTION] [MENTION] both you boys need some pussy, damn.[EMOJI]"
0,remember when the dude who played young ned followed my youtube channel. this was when i actually used my youtube for more than favorites
0,[EMOJI][EMOJI] rt [MENTION]: rt [MENTION]: a piece of pussy [URL]
0,im just not going to be a bitch to you because we dont speak for reasons. it was a decision and its done and over with why start shit?
0,rt [MENTION]: mcdonald employees always rolling their eyes when you pay with coins like bitch you broke af too fuck you giving me attitud…
